input_cif,action_prompt,output_cif
mp-2206289.cif,Rotate all surrounding atoms within 2.8656334354460156 of the center atom at index 35 by 82.78812605144284 degree around the axis [-1.  0.  0.] in the cif file. The rotation should following the right-hand rule.,mp-2206289_processed.cif
mp-22076.cif,Rotate all surrounding atoms within 3.645757665353819 of the center atom at index 2 by 305.62345486184654 degree around the axis [ 0.  0. -1.] in the cif file. The rotation should following the right-hand rule.,mp-22076_processed.cif
mp-2215910.cif,Rotate all surrounding atoms within 3.4126551119145585 of the center atom at index 8 by 247.4807043783709 degree around the axis [ 0. -1.  0.] in the cif file. The rotation should following the right-hand rule.,mp-2215910_processed.cif
mp-2217621.cif,Rotate all surrounding atoms within 3.7775459670758864 of the center atom at index 1 by 274.4625138609314 degree around the axis [1. 0. 0.] in the cif file. The rotation should following the right-hand rule.,mp-2217621_processed.cif
mp-2217707.cif,Rotate all surrounding atoms within 2.655167036359508 of the center atom at index 0 by 108.58769807490629 degree around the axis [0. 1. 0.] in the cif file. The rotation should following the right-hand rule.,mp-2217707_processed.cif
mp-2217878.cif,Rotate all surrounding atoms within 2.8471289026587194 of the center atom at index 1 by 202.02535480066064 degree around the axis [0. 1. 0.] in the cif file. The rotation should following the right-hand rule.,mp-2217878_processed.cif
mp-2218067.cif,Rotate all surrounding atoms within 2.2196888995326693 of the center atom at index 8 by 218.307832954387 degree around the axis [0. 0. 1.] in the cif file. The rotation should following the right-hand rule.,mp-2218067_processed.cif
mp-2218172.cif,Rotate all surrounding atoms within 2.1245469115549005 of the center atom at index 6 by 234.7335066112132 degree around the axis [ 0. -1.  0.] in the cif file. The rotation should following the right-hand rule.,mp-2218172_processed.cif
mp-2218202.cif,Rotate all surrounding atoms within 2.9095327926279237 of the center atom at index 0 by 233.883103397043 degree around the axis [0. 1. 0.] in the cif file. The rotation should following the right-hand rule.,mp-2218202_processed.cif
mp-2218885.cif,Rotate all surrounding atoms within 2.7675353987343043 of the center atom at index 9 by 99.65713935534416 degree around the axis [ 0. -1.  0.] in the cif file. The rotation should following the right-hand rule.,mp-2218885_processed.cif
mp-2218969.cif,Rotate all surrounding atoms within 2.9560301626091237 of the center atom at index 12 by 173.4476693887581 degree around the axis [ 0. -1.  0.] in the cif file. The rotation should following the right-hand rule.,mp-2218969_processed.cif
mp-2219052.cif,Rotate all surrounding atoms within 2.7280252266558627 of the center atom at index 11 by 121.160239144877 degree around the axis [0. 0. 1.] in the cif file. The rotation should following the right-hand rule.,mp-2219052_processed.cif
mp-2219166.cif,Rotate all surrounding atoms within 2.13546633003554 of the center atom at index 2 by 223.9799040610478 degree around the axis [-1.  0.  0.] in the cif file. The rotation should following the right-hand rule.,mp-2219166_processed.cif
mp-2219262.cif,Rotate all surrounding atoms within 3.994518954639608 of the center atom at index 11 by 176.5376993848691 degree around the axis [0. 0. 1.] in the cif file. The rotation should following the right-hand rule.,mp-2219262_processed.cif
mp-2219466.cif,Rotate all surrounding atoms within 1.5208746068404975 of the center atom at index 9 by 239.88730351702705 degree around the axis [0. 1. 0.] in the cif file. The rotation should following the right-hand rule.,mp-2219466_processed.cif
mp-2222780.cif,Rotate all surrounding atoms within 2.685872797818474 of the center atom at index 6 by 147.73742697372506 degree around the axis [ 0. -1.  0.] in the cif file. The rotation should following the right-hand rule.,mp-2222780_processed.cif
mp-2223884.cif,Rotate all surrounding atoms within 3.68056009210809 of the center atom at index 3 by 94.9549282565273 degree around the axis [-1.  0.  0.] in the cif file. The rotation should following the right-hand rule.,mp-2223884_processed.cif
mp-2224443.cif,Rotate all surrounding atoms within 2.3077522940693127 of the center atom at index 5 by 194.90563093147682 degree around the axis [1. 0. 0.] in the cif file. The rotation should following the right-hand rule.,mp-2224443_processed.cif
mp-2224447.cif,Rotate all surrounding atoms within 2.7693684719249676 of the center atom at index 0 by 86.13708073744797 degree around the axis [ 0. -1.  0.] in the cif file. The rotation should following the right-hand rule.,mp-2224447_processed.cif
mp-22248.cif,Rotate all surrounding atoms within 1.8067488727505414 of the center atom at index 16 by 191.42077184251758 degree around the axis [ 0.  0. -1.] in the cif file. The rotation should following the right-hand rule.,mp-22248_processed.cif
mp-2224811.cif,Rotate all surrounding atoms within 2.5948965320140123 of the center atom at index 7 by 239.89845760237793 degree around the axis [ 0.  0. -1.] in the cif file. The rotation should following the right-hand rule.,mp-2224811_processed.cif
mp-2224860.cif,Rotate all surrounding atoms within 2.6648349023677973 of the center atom at index 11 by 195.18906293412402 degree around the axis [1. 0. 0.] in the cif file. The rotation should following the right-hand rule.,mp-2224860_processed.cif
mp-2225000.cif,Rotate all surrounding atoms within 2.226200651810784 of the center atom at index 4 by 148.8529269618125 degree around the axis [0. 1. 0.] in the cif file. The rotation should following the right-hand rule.,mp-2225000_processed.cif
mp-2228328.cif,Rotate all surrounding atoms within 2.18818056915148 of the center atom at index 11 by 122.8587428577396 degree around the axis [ 0. -1.  0.] in the cif file. The rotation should following the right-hand rule.,mp-2228328_processed.cif
mp-2228374.cif,Rotate all surrounding atoms within 2.907141170522981 of the center atom at index 6 by 270.10440800078044 degree around the axis [1. 0. 0.] in the cif file. The rotation should following the right-hand rule.,mp-2228374_processed.cif
mp-2228437.cif,Rotate all surrounding atoms within 2.6355896112475996 of the center atom at index 3 by 162.66769449029388 degree around the axis [0. 0. 1.] in the cif file. The rotation should following the right-hand rule.,mp-2228437_processed.cif
mp-2228500.cif,Rotate all surrounding atoms within 3.51695261184919 of the center atom at index 0 by 131.06142335735072 degree around the axis [1. 0. 0.] in the cif file. The rotation should following the right-hand rule.,mp-2228500_processed.cif
mp-2228706.cif,Rotate all surrounding atoms within 3.9145785131862674 of the center atom at index 5 by 266.5343058702323 degree around the axis [1. 0. 0.] in the cif file. The rotation should following the right-hand rule.,mp-2228706_processed.cif
mp-2228915.cif,Rotate all surrounding atoms within 2.702744863036836 of the center atom at index 6 by 230.66049998445467 degree around the axis [ 0.  0. -1.] in the cif file. The rotation should following the right-hand rule.,mp-2228915_processed.cif
mp-2228929.cif,Rotate all surrounding atoms within 2.6269683186943533 of the center atom at index 2 by 156.8492587301235 degree around the axis [-1.  0.  0.] in the cif file. The rotation should following the right-hand rule.,mp-2228929_processed.cif
mp-2229660.cif,Rotate all surrounding atoms within 2.86713424619848 of the center atom at index 5 by 148.68857504178064 degree around the axis [ 0. -1.  0.] in the cif file. The rotation should following the right-hand rule.,mp-2229660_processed.cif
mp-2230032.cif,Rotate all surrounding atoms within 2.496065106184049 of the center atom at index 12 by 304.97989988654035 degree around the axis [1. 0. 0.] in the cif file. The rotation should following the right-hand rule.,mp-2230032_processed.cif
mp-2230094.cif,Rotate all surrounding atoms within 3.2280462483112435 of the center atom at index 3 by 217.26487759050605 degree around the axis [0. 0. 1.] in the cif file. The rotation should following the right-hand rule.,mp-2230094_processed.cif
mp-2230252.cif,Rotate all surrounding atoms within 3.8166374512958696 of the center atom at index 0 by 236.84920531498173 degree around the axis [0. 0. 1.] in the cif file. The rotation should following the right-hand rule.,mp-2230252_processed.cif
mp-2230521.cif,Rotate all surrounding atoms within 3.7847914193062877 of the center atom at index 15 by 162.84767463376213 degree around the axis [1. 0. 0.] in the cif file. The rotation should following the right-hand rule.,mp-2230521_processed.cif
mp-2230812.cif,Rotate all surrounding atoms within 2.4865575230073587 of the center atom at index 18 by 288.08195378932805 degree around the axis [ 0. -1.  0.] in the cif file. The rotation should following the right-hand rule.,mp-2230812_processed.cif
mp-2231004.cif,Rotate all surrounding atoms within 3.2511847825854696 of the center atom at index 5 by 174.32658915858246 degree around the axis [1. 0. 0.] in the cif file. The rotation should following the right-hand rule.,mp-2231004_processed.cif
mp-2231286.cif,Rotate all surrounding atoms within 3.2597611083193327 of the center atom at index 12 by 110.0326047616859 degree around the axis [-1.  0.  0.] in the cif file. The rotation should following the right-hand rule.,mp-2231286_processed.cif
mp-2232282.cif,Rotate all surrounding atoms within 2.2871289279616875 of the center atom at index 4 by 268.7320834094452 degree around the axis [-1.  0.  0.] in the cif file. The rotation should following the right-hand rule.,mp-2232282_processed.cif
mp-2239868.cif,Rotate all surrounding atoms within 3.001443826027276 of the center atom at index 6 by 309.3296694339899 degree around the axis [0. 0. 1.] in the cif file. The rotation should following the right-hand rule.,mp-2239868_processed.cif
mp-2240173.cif,Rotate all surrounding atoms within 2.7635921957371385 of the center atom at index 7 by 191.7197355303229 degree around the axis [1. 0. 0.] in the cif file. The rotation should following the right-hand rule.,mp-2240173_processed.cif
mp-2241358.cif,Rotate all surrounding atoms within 3.317094771904915 of the center atom at index 8 by 256.8423673182633 degree around the axis [ 0.  0. -1.] in the cif file. The rotation should following the right-hand rule.,mp-2241358_processed.cif
mp-2254.cif,Rotate all surrounding atoms within 2.5398600262645314 of the center atom at index 0 by 123.26768018020859 degree around the axis [ 0.  0. -1.] in the cif file. The rotation should following the right-hand rule.,mp-2254_processed.cif
mp-23418.cif,Rotate all surrounding atoms within 3.553230419241943 of the center atom at index 8 by 302.25736149958277 degree around the axis [0. 0. 1.] in the cif file. The rotation should following the right-hand rule.,mp-23418_processed.cif
mp-23498.cif,Rotate all surrounding atoms within 3.9761259870616996 of the center atom at index 3 by 186.31043869425073 degree around the axis [0. 0. 1.] in the cif file. The rotation should following the right-hand rule.,mp-23498_processed.cif
mp-23586.cif,Rotate all surrounding atoms within 3.2332323133129868 of the center atom at index 4 by 89.39918347902541 degree around the axis [0. 1. 0.] in the cif file. The rotation should following the right-hand rule.,mp-23586_processed.cif
