input_cif,action_prompt,output_cif
mp-2224443.cif,Rotate all surrounding atoms within 3.7614642781446164 angstrom of the center atom at index 0 by 72.75602459931679 degree around the axis [0. 0. 1.] in the cif file. The rotation should following the right-hand rule.,mp-2224443_processed.cif
mp-2224447.cif,Rotate all surrounding atoms within 2.4609940634830414 angstrom of the center atom at index 0 by 252.09964585148802 degree around the axis [1. 0. 0.] in the cif file. The rotation should following the right-hand rule.,mp-2224447_processed.cif
mp-22248.cif,Rotate all surrounding atoms within 2.6473579190823706 angstrom of the center atom at index 11 by 162.8314460661975 degree around the axis [0. 1. 0.] in the cif file. The rotation should following the right-hand rule.,mp-22248_processed.cif
mp-2224811.cif,Rotate all surrounding atoms within 2.8209582920909915 angstrom of the center atom at index 7 by 165.75521685893932 degree around the axis [0. 0. 1.] in the cif file. The rotation should following the right-hand rule.,mp-2224811_processed.cif
mp-2224860.cif,Rotate all surrounding atoms within 3.6059017531736384 angstrom of the center atom at index 40 by 228.86512589047155 degree around the axis [0. 1. 0.] in the cif file. The rotation should following the right-hand rule.,mp-2224860_processed.cif
mp-2225000.cif,Rotate all surrounding atoms within 3.7305756700802775 angstrom of the center atom at index 10 by 239.22463698229066 degree around the axis [0. 1. 0.] in the cif file. The rotation should following the right-hand rule.,mp-2225000_processed.cif
mp-2228328.cif,Rotate all surrounding atoms within 3.5327818184302453 angstrom of the center atom at index 16 by 111.55802665196133 degree around the axis [ 0.  0. -1.] in the cif file. The rotation should following the right-hand rule.,mp-2228328_processed.cif
mp-2228374.cif,Rotate all surrounding atoms within 3.067238548555233 angstrom of the center atom at index 0 by 241.22435998968402 degree around the axis [ 0.  0. -1.] in the cif file. The rotation should following the right-hand rule.,mp-2228374_processed.cif
mp-2228437.cif,Rotate all surrounding atoms within 3.0005816488055777 angstrom of the center atom at index 12 by 98.88813642518272 degree around the axis [ 0. -1.  0.] in the cif file. The rotation should following the right-hand rule.,mp-2228437_processed.cif
mp-2228500.cif,Rotate all surrounding atoms within 2.5588793545535804 angstrom of the center atom at index 4 by 263.2659342368611 degree around the axis [0. 0. 1.] in the cif file. The rotation should following the right-hand rule.,mp-2228500_processed.cif
mp-2228706.cif,Rotate all surrounding atoms within 3.0406654540601137 angstrom of the center atom at index 12 by 133.02143640159392 degree around the axis [ 0. -1.  0.] in the cif file. The rotation should following the right-hand rule.,mp-2228706_processed.cif
mp-2228915.cif,Rotate all surrounding atoms within 3.303018188761178 angstrom of the center atom at index 10 by 189.90984820370323 degree around the axis [ 0. -1.  0.] in the cif file. The rotation should following the right-hand rule.,mp-2228915_processed.cif
mp-2228929.cif,Rotate all surrounding atoms within 2.1858043651496692 angstrom of the center atom at index 14 by 194.52983888144593 degree around the axis [0. 0. 1.] in the cif file. The rotation should following the right-hand rule.,mp-2228929_processed.cif
mp-2229660.cif,Rotate all surrounding atoms within 3.862516931831172 angstrom of the center atom at index 2 by 196.50659614071873 degree around the axis [1. 0. 0.] in the cif file. The rotation should following the right-hand rule.,mp-2229660_processed.cif
mp-2230032.cif,Rotate all surrounding atoms within 2.1732313916922306 angstrom of the center atom at index 0 by 307.3344579774082 degree around the axis [0. 0. 1.] in the cif file. The rotation should following the right-hand rule.,mp-2230032_processed.cif
mp-2230094.cif,Rotate all surrounding atoms within 2.028917387981937 angstrom of the center atom at index 6 by 86.80106966573959 degree around the axis [0. 0. 1.] in the cif file. The rotation should following the right-hand rule.,mp-2230094_processed.cif
mp-2230252.cif,Rotate all surrounding atoms within 3.2569844588225463 angstrom of the center atom at index 13 by 132.65112688588914 degree around the axis [-1.  0.  0.] in the cif file. The rotation should following the right-hand rule.,mp-2230252_processed.cif
mp-2230521.cif,Rotate all surrounding atoms within 2.369333764303261 angstrom of the center atom at index 6 by 299.8968844497879 degree around the axis [0. 1. 0.] in the cif file. The rotation should following the right-hand rule.,mp-2230521_processed.cif
mp-2230812.cif,Rotate all surrounding atoms within 2.4366879799597534 angstrom of the center atom at index 6 by 60.7280301981746 degree around the axis [ 0.  0. -1.] in the cif file. The rotation should following the right-hand rule.,mp-2230812_processed.cif
mp-2231004.cif,Rotate all surrounding atoms within 3.93523571267791 angstrom of the center atom at index 17 by 279.62608012424084 degree around the axis [0. 1. 0.] in the cif file. The rotation should following the right-hand rule.,mp-2231004_processed.cif
mp-2231286.cif,Rotate all surrounding atoms within 2.432822414990567 angstrom of the center atom at index 13 by 103.1197766161126 degree around the axis [ 0. -1.  0.] in the cif file. The rotation should following the right-hand rule.,mp-2231286_processed.cif
mp-2232282.cif,Rotate all surrounding atoms within 3.132081880152792 angstrom of the center atom at index 7 by 196.60710073642568 degree around the axis [1. 0. 0.] in the cif file. The rotation should following the right-hand rule.,mp-2232282_processed.cif
mp-2239868.cif,Rotate all surrounding atoms within 3.829506513423063 angstrom of the center atom at index 8 by 153.8387953181085 degree around the axis [0. 1. 0.] in the cif file. The rotation should following the right-hand rule.,mp-2239868_processed.cif
mp-2240173.cif,Rotate all surrounding atoms within 3.100756513478215 angstrom of the center atom at index 3 by 298.5662389177595 degree around the axis [-1.  0.  0.] in the cif file. The rotation should following the right-hand rule.,mp-2240173_processed.cif
mp-2241358.cif,Rotate all surrounding atoms within 2.805156512795368 angstrom of the center atom at index 6 by 246.75285313795996 degree around the axis [0. 1. 0.] in the cif file. The rotation should following the right-hand rule.,mp-2241358_processed.cif
mp-2254.cif,Rotate all surrounding atoms within 2.550672925183683 angstrom of the center atom at index 10 by 264.9614723706346 degree around the axis [0. 0. 1.] in the cif file. The rotation should following the right-hand rule.,mp-2254_processed.cif
mp-23418.cif,Rotate all surrounding atoms within 3.3602022320155185 angstrom of the center atom at index 5 by 144.7760927402007 degree around the axis [1. 0. 0.] in the cif file. The rotation should following the right-hand rule.,mp-23418_processed.cif
mp-23498.cif,Rotate all surrounding atoms within 2.7033244879164315 angstrom of the center atom at index 15 by 234.28141844731567 degree around the axis [1. 0. 0.] in the cif file. The rotation should following the right-hand rule.,mp-23498_processed.cif
mp-23586.cif,Rotate all surrounding atoms within 3.449558426147765 angstrom of the center atom at index 14 by 168.49271356708124 degree around the axis [-1.  0.  0.] in the cif file. The rotation should following the right-hand rule.,mp-23586_processed.cif
mp-23979.cif,Rotate all surrounding atoms within 3.8959310935600593 angstrom of the center atom at index 22 by 223.51464191231594 degree around the axis [-1.  0.  0.] in the cif file. The rotation should following the right-hand rule.,mp-23979_processed.cif
mp-24037.cif,Rotate all surrounding atoms within 3.066194076016946 angstrom of the center atom at index 37 by 190.0423626310041 degree around the axis [1. 0. 0.] in the cif file. The rotation should following the right-hand rule.,mp-24037_processed.cif
mp-24044.cif,Rotate all surrounding atoms within 1.0570400174545092 angstrom of the center atom at index 19 by 79.5376447437692 degree around the axis [-1.  0.  0.] in the cif file. The rotation should following the right-hand rule.,mp-24044_processed.cif
mp-24515.cif,Rotate all surrounding atoms within 3.891751931913451 angstrom of the center atom at index 1 by 47.922862747953026 degree around the axis [0. 1. 0.] in the cif file. The rotation should following the right-hand rule.,mp-24515_processed.cif
mp-2480.cif,Rotate all surrounding atoms within 3.669377515268451 angstrom of the center atom at index 2 by 278.4031852304225 degree around the axis [0. 0. 1.] in the cif file. The rotation should following the right-hand rule.,mp-2480_processed.cif
mp-25405.cif,Rotate all surrounding atoms within 3.051167687865545 angstrom of the center atom at index 15 by 206.82915038318632 degree around the axis [ 0.  0. -1.] in the cif file. The rotation should following the right-hand rule.,mp-25405_processed.cif
mp-25457.cif,Rotate all surrounding atoms within 2.7742595940748576 angstrom of the center atom at index 41 by 297.11150108606205 degree around the axis [0. 0. 1.] in the cif file. The rotation should following the right-hand rule.,mp-25457_processed.cif
mp-26179.cif,Rotate all surrounding atoms within 2.2573849606996905 angstrom of the center atom at index 10 by 257.14435250642885 degree around the axis [0. 0. 1.] in the cif file. The rotation should following the right-hand rule.,mp-26179_processed.cif
mp-26270.cif,Rotate all surrounding atoms within 2.36966699498859 angstrom of the center atom at index 28 by 115.8110873195198 degree around the axis [0. 0. 1.] in the cif file. The rotation should following the right-hand rule.,mp-26270_processed.cif
mp-2646946.cif,Rotate all surrounding atoms within 1.6012364902675915 angstrom of the center atom at index 14 by 227.31814455811266 degree around the axis [0. 1. 0.] in the cif file. The rotation should following the right-hand rule.,mp-2646946_processed.cif
mp-26612.cif,Rotate all surrounding atoms within 1.8046933636907248 angstrom of the center atom at index 26 by 232.39577265470086 degree around the axis [ 0. -1.  0.] in the cif file. The rotation should following the right-hand rule.,mp-26612_processed.cif
mp-2715259.cif,Rotate all surrounding atoms within 1.8228926702287076 angstrom of the center atom at index 63 by 140.52536361785428 degree around the axis [0. 1. 0.] in the cif file. The rotation should following the right-hand rule.,mp-2715259_processed.cif
mp-2715379.cif,Rotate all surrounding atoms within 2.083938659380219 angstrom of the center atom at index 56 by 251.89788941923447 degree around the axis [1. 0. 0.] in the cif file. The rotation should following the right-hand rule.,mp-2715379_processed.cif
mp-27286.cif,Rotate all surrounding atoms within 2.193640417411252 angstrom of the center atom at index 22 by 274.57718036124754 degree around the axis [0. 1. 0.] in the cif file. The rotation should following the right-hand rule.,mp-27286_processed.cif
mp-27341.cif,Rotate all surrounding atoms within 1.8357099381372393 angstrom of the center atom at index 6 by 119.55451030656616 degree around the axis [0. 0. 1.] in the cif file. The rotation should following the right-hand rule.,mp-27341_processed.cif
